,control
MIR4461,4.516481384851581
MIR4477A,0.0
MIR4477B,0.0
MIR4506,1.21354650098767
MIR450A1,0.0
MIR4517,0.0
MIR4537,0.0
MIR4539,0.0
MIR4649,0.0
MIR4658,1.291793848161548
MIR4688,0.0
MIR4690,0.16991381585325183
MIR4691,0.6708248880415162
MIR4707,0.4168750334901079
MIR4721,2.895821104545731
MIR4722,0.25993196062278445
MIR4728,0.0
MIR4737,1.8226022923384693
MIR4750,3.9619905478777184
MIR497HG,1.2339807643175893
MIR5006,1.2514823856926902
MIR503HG,0.28745564325540734
MIR5047,3.921779080605062
MIR5193,0.502977883459112
MIR555,0.766557412433209
MIR570,0.07624813328819323
MIR6084,0.9243625192374081
MIR6087,7.779490128189563
MIR6126,2.6060423344752857
MIR614,0.0
MIR630,0.7590499333982753
MIR631,0.5720016631323378
MIR635,0.28193406853333847
MIR636,1.5730772989659052
MIR637,4.583894933430745
MIR639,0.043778264260767634
MIR647,2.2322014942040482
MIR649,0.0
MIR6503,0.0
MIR6505,0.6477872982628313
MIR6506,0.25527459516038004
MIR6514,0.0
MIR6515,0.27661348169019084
MIR6516,0.08029572496806223
MIR663A,0.0
MIR663AHG,0.25426439310004284
MIR663B,0.0
MIR664B,0.0
MIR6717,0.10732556074786867
MIR6723,13.900245263936267
MIR6727,0.01928398728781199
MIR6730,0.016160125010973733
MIR6734,0.0
MIR6746,0.3576206153025451
MIR6748,0.06680674986328468
MIR675,0.3447531700231081
MIR6751,0.0
MIR6757,0.0
MIR6758,0.4591768827412743
MIR6759,0.31476925196739264
MIR6777,0.013982003505458904
MIR6784,0.0
MIR6785,0.7492803988581063
MIR6797,1.2808102516709416
MIR6807,0.9286113119037307
MIR6808,0.31413524981176966
MIR6812,0.0
MIR6819,0.07931570400568762
MIR6820,0.8127968520943423
MIR6821,0.011682329685147522
MIR6838,1.1145883659529936
MIR6840,0.005754975608819085
MIR6845,0.0
MIR6847,0.0
MIR6850,0.5805635657420137
MIR6859_1,0.9569125273009105
MIR6859_2,0.9739832862499802
MIR6859_3,0.9824467481311897
MIR6859_4,1.4376217628552945
MIR6865,0.45211239213103815
MIR6878,0.27469427866964724
MIR6883,0.0
MIR6884,0.0
MIR6891,0.1507652682957794
MIR7109,0.0
MIR7111,0.6051511739711716
MIR7113,1.1796257498408065
MIR761,0.0
MIR7641_2,0.1332931165337455
MIR7847,3.561534819966951
MIR7975,0.7282954526415006
MIR7_1,0.40321214136208733
MIR8058,0.7053591491987321
MIR8085,0.0
MIR939,0.28038800837364997
MIR943,0.25867559425828124
MIR9500,0.6315901485622217
MIRLET7BHG,0.2823054272621593
MIRLET7D,0.9684660585492498
MIRLET7DHG,1.3727588051979702
MIS12,2.619416800141643
MIS18A,0.9169475041767234
MITD1,1.3195974193044997
MITF,2.008933133303623
MKI67,0.008294821452220871
MKKS,3.2736560794013574
MKL1,1.6463717486333276
MKL2,1.4540477369108404
MKLN1,1.4947017231634896
MKNK1,2.550124190879435
MKNK2,6.226654017280959
MKRN2,3.5626164679523136
MKRN2OS,0.6369735998110067
MKRN9P,0.7148928630913458
MLEC,3.194768310667218
MLF1,3.971231791533148
MLF2,4.724319049635547
MLH1,2.8917238514686048
MLIP,5.0035939176928785
MLK7_AS1,0.0
MLKL,0.7004893728731472
MLLT1,3.2356924575081267
MLLT10,2.0191073170121507
MLLT11,2.010550676197565
MLLT4,1.6287656802886326
MLST8,3.1156503385060885
MLX,4.120227337384851
MLXIPL,2.630050612363573
MLYCD,4.898720373051491
MMAB,0.8204447520496123
MMADHC,5.561800694719703
MMD,1.4434761648685264
MME,2.4011043945459805
MMGT1,3.5444496088361572
MMP11,0.1614035033155492
MMP14,1.1705944586024581
MMP15,1.5217794633724124
MMP17,0.23701655396001703
MMP19,0.21455024697228764
MMP2,3.1458347917572205
MMP24_AS1,2.0283585778776008
MMP25,0.11357448483494126
MMP25_AS1,0.5639387300706686
MMP28,0.6077503964549158
MMP3,0.0
MMP9,0.0
MMRN1,0.07005465766260602
MMRN2,3.075306112775425
MMS19,1.6863124946121637
MN1,4.862425210037524
MNAT1,3.6431360316157884
MNDA,0.33393420901835297
MNT,1.5856085058504488
MOB1A,2.3103559885953135
MOB1B,1.3753274076399364
MOB2,3.094201261427914
MOB3A,2.686481757623728
MOB3C,2.8842575365549052
MOCS1,2.1536975428935294
MOCS2,1.6505436513432796
MOGS,2.7405425734280895
MOK,0.6380286212076445
MORC2_AS1,1.6332718630198737
MORC3,2.917950615194813
MORC4,1.9091957919691003
Morf4L1,5.103336005675491
MORN2,1.4559789211076883
MOSPD1,2.503257306644576
MOSPD3,1.955104382498237
MOV10,0.5532291440941455
MOXD1,0.08374277742197907
MPC1,5.896647531586405
MPC2,3.911939751256315
MPDU1,2.478742621818137
MPDZ,1.9865057093593568
MPEG1,1.410275022592148
MPG,4.38041897993932
MPHOSPH10,3.110845050597674
MPHOSPH6,2.795256482335459
MPHOSPH8,2.280919839103781
MPI,3.0293219234122226
MPLKIP,2.7585252341736552
MPP1,2.944980672992126
MPP5,2.1963534759901293
MPP7,2.2786216344250922
MPPED2,1.8550738183160231
MPST,4.2376642967399825
MPV17,2.975496891098448
MPV17L,1.6397894056926914
MPV17L2,2.122549129939398
MPZ,0.46867197109112135
MPZL1,2.256341616878312
MPZL2,0.35190276267257525
MR1,0.3888904518396107
MRAP2,0.4099967528026033
MRAS,2.93222264042312
MRC1,0.39173021021214616
MRC2,1.565635461823313
MREG,0.24548568186333297
MRFAP1,7.011710430924457
MRFAP1L1,4.916475633996377
MRGBP,2.76889120226211
MRGPRF,1.1797289209258566
MRI1,1.7875826325656263
MRLN,5.171934014748594
MRM1,1.3401189826806243
MROH7_TTC4,2.141259772077956
MRPL1,3.8076662859167447
MRPL10,4.441429537719312
MRPL11,0.7300723235198621
MRPL12,5.177521568201797
MRPL13,2.4976093807305464
MRPL14,6.280471343060768
MRPL17,3.0557142164207005
MRPL18,5.326055156980891
MRPL2,4.021148690134874
MRPL21,0.0
MRPL22,2.2225853849503157
MRPL23,4.864095952765474
MRPL23_AS1,2.3238642992861123
MRPL24,4.681291138930374
MRPL27,5.420367613688802
MRPL28,3.4837871362874315
MRPL3,4.791158590496436
MRPL30,3.097685652903819
MRPL32,4.661345643174377
MRPL33,7.617387963919036
MRPL34,6.225433872129111
MRPL35,4.157888310477605
MRPL37,4.86642096302688
MRPL38,4.668308952520441
MRPL39,0.0
MRPL4,3.657810915512975
MRPL41,7.592160039277024
MRPL42,2.062525377994108
MRPL43,3.053467205079585
MRPL44,4.26645316321711
MRPL45,3.789935372866049
MRPL45P2,0.0
MRPL46,4.506130399785857
MRPL47,3.1650383536031663
MRPL48,3.3718462287759667
MRPL49,3.5514395118821396
MRPL50,4.33774905434611
MRPL52,2.857773850048819
MRPL53,5.63554753228274
MRPL54,4.3744401930870325
MRPL55,4.0400457289009655
MRPL9,4.2281551787920435
MRPS11,3.4281411084798807
MRPS12,3.8905229233638696
MRPS14,2.3960881165909784
MRPS15,4.578505415505065
MRPS17,4.52240397133137
MRPS18A,4.057130701411147
MRPS2,3.7538448164999254
MRPS21,4.328299971944636
MRPS22,0.0
MRPS23,2.9710926267191757
MRPS26,3.3086103102250792
MRPS27,2.9703120623813417
MRPS28,4.880210514424052
MRPS30,3.548172245429753
MRPS31,3.2443517101069004
MRPS33,5.9815303190708775
MRPS35,4.588507628197993
MRPS5,3.4247837401779044
MRPS9,3.6395625863197383
MRRF,3.1396293116122482
MRS2,3.0204750125989026
MRTO4,2.373070148084806
MRVI1,1.1779582894842473
MS4A1,0.0
MS4A14,0.14876660014281606
MS4A2,0.40146715784707676
MS4A4A,0.7399309661302942
MS4A6A,1.1656460891532205
MS4A7,0.7372696574120019
MSANTD2,1.9749662578715463
MSANTD3,2.7672871288345395
MSANTD3_TMEFF1,1.8993947503867064
MSANTD4,2.1011159913978164
MSC,1.1299129942139223
MSC_AS1,0.5575567785431025
MSH6,1.6098979327554068
MSI2,1.490185181139099
MSL2,1.9509614493499603
MSL3P1,0.421291852292506
MSMO1,1.6653853154694236
MSMP,1.3182096731753001
MSN,3.9014150254104534
MSR1,0.3199584325502893
MSRA,2.214211144680004
MSRB1,4.632327353436525
MSRB2,4.07448496023751
MSRB3,4.467286469070629
MSS51,6.012354708276334
MSTN,2.3655151264118173
MSTO1,1.6177469656443115
MSX1,1.3475575806143008
MT1A,0.0
MT1E,4.623623408022638
MT1F,0.0
MT1G,0.0
MT1H,0.0
MT1JP,0.0
MT1L,0.0
MT1M,1.3987855150139832
MT1X,8.938111960820546
MT2A,6.9721183507169275
MT3,0.405704427589726
MTA1,2.7686729361140037
MTA2,1.5394716476136918
MTCH1,4.203866188496917
MTERF2,2.9315129984774604
MTERF3,2.573897881689199
MTFP1,1.7199976400743662
MTFR1,2.443968806880119
MTFR1L,5.754229049209275
MTG1,2.1805170786724846
MTHFD2,3.054938681258619
MTHFR,2.1080036160181823
MTHFS,2.2562691316446077
MTIF2,2.3653236687056105
MTIF3,5.599780376445915
MTMR1,2.3017917428217016
MTMR11,0.44509824264662656
MTMR14,2.6859726196742097
MTMR2,1.3240860987351695
MTMR3,2.348950993333766
MTMR6,2.143360969824733
MTMR9LP,1.5103877298349977
MTPN,3.5940826112422704
MTR,2.3394038689254923
MTRF1L,2.361419738084307
MTRNR2L1,6.042549277969284
MTRNR2L10,4.0826087505124935
MTRNR2L2,9.795744225734389
MTRNR2L3,3.1480883581584047
MTRNR2L6,3.0224646329099354
MTRNR2L8,9.215483272650605
MTRNR2L9,8.143440692004038
MTRR,3.283095177676436
MTSS1,1.8715736977966566
MTSS1L,3.954272640303743
MTURN,3.6502124931866193
MTUS1,3.6999353460738655
MTX2,3.4920101378644253
MTX3,1.324011239429197
MUC1,0.0
MUC20,1.8090262593847761
MUM1,2.079166763804676
MUM1L1,2.338179928896358
MURC,6.638682255060418
MUS81,2.491634750013473
MUSTN1,2.6865763668093106
MUTYH,0.04705654038199125
MVB12A,1.5204843580157064
MVB12B,2.837821506796285
MVD,3.149181589689367
MVK,1.4906794627900926
MVP,2.315214797000741
MX1,1.1414449156808675
MX2,0.7870368255552203
MXD3,1.9166496052814925
MXD4,3.5529701140101455
MXI1,3.4069804183655545
MXRA5,0.5242455216879804
MXRA7,3.5168851757424475
MXRA8,2.5395902634939698
MYADM,2.792028074258609
MYADML2,5.0036324873363105
MYBBP1A,2.9852772067184397
MYBL2,0.0
MYBPC1,10.324974494543374
MYBPC2,8.303377349421392
MYBPH,0.6358522515954805
MYC,2.2567723134162323
MYCL,0.11121352167280937
MYCT1,2.5316547275913592
MYD88,1.2578591292872146
MYDGF,2.0471430231926924
MYEOV2,6.64490232150052
MYF5,1.9976344841356881
MYF6,7.619256206357908
MYH1,10.226906361593176
MYH10,1.0672127266336422
MYH11,2.5031127306673024
MYH13,0.6099413594919896
MYH14,4.125492054095041
MYH2,10.224784615182038
MYH3,1.5299369874693785
MYH4,0.39961945199704896
MYH6,7.546035994618128
MYH7,11.32317762744911
MYH7B,4.992979346573597
MYH8,0.2114651160841931
MYH9,4.035485022718872
MYHAS,4.903652886803451
MYL1,11.96289674537768
MYL10,0.0
MYL12A,9.723056532354082
MYL12B,7.024071467755858
MYL2,12.875797284459248
MYL3,9.387434651481229
MYL4,0.0
MYL6,5.955844130632851
MYL6B,1.2166607685777504
MYL9,5.19047738193845
MYLIP,3.8577274712074354
MYLK,0.963115622352847
MYLK2,7.062347193799295
MYLK3,2.2328852517579296
MYLK4,2.766562661840042
MYLPF,11.45918052936846
MYO10,0.7001469650529455
MYO15B,0.5252729783040259
MYO18A,2.7248257719381788
MYO18B,4.167571569418297
MYO19,0.5490222762065669
MYO1B,1.3888548159415908
MYO1C,0.23438866673568987
MYO1D,0.8678235836842781
MYO1E,0.9108178003043615
MYO1F,0.13600409853429346
MYO1G,0.0
MYO5A,0.7695329850321235
MYO9B,0.93523126351069
MYOC,4.251933007248849
MYOD1,4.634464851930241
MYOF,0.38298713929626543
MYOG,4.910120041281488
MYOM1,6.672372203635187
MYOM2,7.64941643206942
MYOM3,5.649239708015361
MYOT,9.219143323328765
MYOZ1,10.544333084751626
MYOZ2,6.410791579295081
MYOZ3,4.817127209168631
MYPN,5.709482735479262
MYPOP,3.369688879725913
MYZAP,1.2094795671662615
MZB1,0.0
MZF1,2.0179552219494306
MZT1,3.0268140608850245
MZT2A,4.794347320671111
MZT2B,5.261094047218588
N4BP2L1,1.9885368657198708
N4BP2L2,4.714038082499523
N6AMT2,2.304880211467215
NAA10,3.7458979098166663
NAA16,1.877098782937416
NAA20,4.020199148062071
NAA30,3.6111241578350834
NAA38,3.7660954677537655
NAA40,2.0452040635440936
NAA50,3.581911734675494
NAA60,3.037004525760027
NAAA,1.5602830887205226
NAB1,1.5810104245585852
NAB2,1.1542351602586005
NABP1,0.5290285539874936
NACA,4.752402205539163
NACA2,4.496062985980489
NACAP1,4.611170145501659
NACC1,2.4340731184909883
NADK,2.0669847345818146
NADK2,1.8715489471444908
NADSYN1,1.5081068842173764
NAE1,1.6000697797568415
NAF1,2.016821700569192
NAGA,1.6776414602494936
NAGK,1.9400760164129744
NAGLU,1.7779385486635615
NAGPA,1.7520894401373823
NAMPT,3.093143143654868
NANOS1,3.607054613238567
NANS,2.264168999307696
NAP1L1,2.7755242507102826
NAP1L5,1.4430081404137813
NAPA,4.451439396860115
NAPEPLD,1.6149081042058273
NAPRT,0.7954244868547256
NAPSB,0.17897858178038895
NARF,3.1269687489570344
NARFL,1.6363482619267862
NARS,4.508846083046485
NARS2,1.4708794550411586
NASP,1.7070911767068466
NAT10,1.6164583987443613
NAT14,0.7889242856883867
NAT6,2.647657953651355
NAT8L,1.4871613575231648
NAT9,1.9473104419478768
NATD1,3.926459608443422
NBL1,2.2334168622272967
NBN,2.2080004035240766
NBPF1,1.361125497892402
NBPF15,0.5836355149016039
NBPF25P,0.0
NBPF8,1.1874111380110808
NBPF9,1.2480448456152389
NBR1,3.5033947150762095
NBR2,0.778793814935687
NCALD,2.2436246377363007
NCAM1,1.4070351827425718
NCAPH2,2.3446279535431493
NCBP2,3.7407843273351267
NCDN,1.601882441512037
NCEH1,1.435505110153689
NCF1B,0.047058567758114414
NCF2,0.44913470500737196
NCF4,0.5727997364915238
NCK1,2.2468378426266593
NCK1_AS1,1.1070480359396808
NCK2,3.8209677834641327
NCKAP1,3.2505675225559854
NCKAP1L,0.16590028603507342
NCKAP5L,1.9261599274807808
NCLN,2.1555035805514855
NCOA1,1.7148708247744069
NCOA3,1.6214241607113364
NCOA4,5.574038429686066
NCOA5,2.838876781818032
NCOA7,0.7718186051649436
NCOR1,1.8047678685598652
NCS1,0.41636563450454267
NCSTN,3.3144423202354405
NDEL1,2.888957321655857
NDFIP2,1.862410253457818
NDN,3.4869539080587044
NDNF,1.2048098649242023
NDNL2,3.464171203818138
NDOR1,1.0905282561908498
NDRG1,2.529535577702344
NDRG2,3.792858805950722
NDRG3,2.570190737389323
NDRG4,1.3875368546135993
NDST1,2.1592348209136913
NDUFA1,0.0
NDUFA11,4.289904519246143
NDUFA13,0.0
NDUFA2,6.203466737705215
NDUFA3,0.0
NDUFA4,7.6447924390962605
NDUFA4L2,3.8455458813375114
NDUFA7,5.844128293373645
NDUFA8,5.550002296985263
NDUFA9,4.77786638993416
NDUFAB1,2.830561807056842
NDUFAF1,3.857905308663964
NDUFAF2,4.071934846885634
NDUFAF3,4.258448134382586
NDUFAF4,4.003086698673279
NDUFAF5,2.163964978832304
NDUFAF7,2.4769785142480885
NDUFB1,4.269593824544358
NDUFB10,7.8248268903538225
NDUFB11,7.129323247081367
NDUFB2_AS1,0.27496770255108727
NDUFB3,6.432645547585471
NDUFB4,6.702690761004986
NDUFB5,6.595151577144497
NDUFB6,4.482450534222782
NDUFB7,6.270074538131902
NDUFB8,5.17357751019061
NDUFB9,7.303156142890346
NDUFC1,5.58983171962463
NDUFC2,4.223541757993392
NDUFC2_KCTD14,0.0
NDUFS1,1.8819572888854932
NDUFS2,2.506484843798369
NDUFS3,5.799588688239988
NDUFS4,5.853284462554099
NDUFS5,7.843895760578228
NDUFS6,5.892321741092101
NDUFS7,6.905145159974211
NDUFS8,7.3239545277146325
NDUFV1,5.432285667624976
NDUFV2,2.385841233699134
NEAT1,7.844934069023132
NEB,6.805212109568647
NECAB3,3.8563245902063548
NECAP1,2.1129052755318596
NECAP2,1.9212576899984195
NEDD1,2.6977996233287267
NEDD4,3.266268625978248
NEDD9,1.7197452263416602
NEFM,0.41998457556177904
NEGR1,1.239505519683322
NEIL1,1.6260415529919183
NEIL2,3.1862690399387734
NEK3,0.71399432541662
NEK6,0.8341444909554603
NEK7,4.351582619788681
NELFA,2.507297451488795
NELFB,2.948425300122982
NELFE,2.8160663453863606
NEMF,2.347093466674342
NENF,5.6326440898033345
NEO1,2.421368666509685
NES,3.756499820505992
NET1,2.2551879011420692
NEU1,2.9366961970667735
NEU3,0.5809655778375127
NEU4,0.023251117855731328
NEURL1,4.75422592699247
NEURL1B,1.9926545812637184
NEURL2,2.634493588423326
NEURL4,1.6448242426579647
NEXN,6.527308983927858
NEXN_AS1,0.6308902276238291
NF2,2.3902815534628328
NFAM1,0.05146980415509203
NFAT5,1.31873247214089
NFATC1,3.227112008064176
NFATC2,0.8971527017431764
NFATC3,2.594963550757237
NFATC4,0.9106410950817072
NFE2,0.3822427653905286
NFE2L1,8.132038271320475
NFE2L2,2.8428526356043307
NFE2L3,0.636515332268023
NFIA,2.2368529551927585
NFIB,2.9922488097438604
NFIC,4.501728340802521
NFIL3,3.0285495749745106
NFIX,4.741074748361065
NFKB1,1.783961544018839
NFKB2,0.6916045717003427
NFKBIA,4.878318142960634
NFKBIB,2.3320476912307684
NFKBIE,0.49661209837756404
NFKBIL1,2.414556515968805
NFKBIZ,0.7335609789346292
NFS1,2.5729574376383466
NFU1,0.0
NFYB,3.0243760246836215
NFYC,3.388696218148695
NGDN,1.385244296307667
NGF,0.3605304833682378
NGFR,0.4449530668098115
NGFRAP1,3.368291191541193
NGLY1,2.6529436581193524
NGRN,7.668537284542697
NHLRC3,2.08095722001427
NHP2,4.105162094123635
NHP2L1,6.170569542579548
NHSL1,0.4432115005131295
NICN1,0.0
NID1,2.410065728477804
NID2,0.7638296471039434
NIF3L1,2.891710980496285
NIFK,2.5599694980987726
NIFK_AS1,1.5010625993189004
NINJ1,3.3254242884771212
NINJ2,1.9404826163792215
NIP7,1.879442600932283
NIPA2,2.981061075454111
NIPBL,1.2287535190393701
NIPBL_AS1,1.3599229004496551
NIPSNAP1,1.1186937892852462
NIPSNAP3A,1.975900819205438
NIPSNAP3B,2.415947053195562
NISCH,2.8396250407738908
NIT1,3.7680413808035556
NIT2,2.995481557979553
NKAIN1,2.995518288795038
NKAP,2.4810573075903695
NKAPL,1.9228116015722059
NKD2,0.11808489976378425
NKG7,0.0
NKIRAS1,3.396578628174628
NKIRAS2,4.278547449681712
NLGN2,1.652262682471859
NLRC5,0.5398796151413049
NLRP1,0.7160281855769108
NLRX1,3.0749031481384463
NMB,0.4125239664097245
NMD3,2.207357200432756
NME1,2.309051907439251
NME1_NME2,5.190172947928735
NME2,0.0
NME3,3.0659486871355712
NME4,3.416507080827479
NME7,0.22846316691659185
NMI,1.2880693857613323
NMNAT3,2.936257897697467
NMRAL1,0.8191853583139002
NMRK1,2.020534556281053
NMRK2,4.709083070597549
NNAT,0.45221136696838105
NNMT,2.4484896563388876
NNT,5.3889851114888865
NNT_AS1,2.8517981083660002
NOB1,2.5868737794974646
NOC2L,2.2691077178232133
NOCT,2.1637277162248876
NOD1,0.995803541710875
NOD2,0.09960172471076559
NOG,0.903497002454575
NOL10,1.5430409722651786
NOL11,2.737671878647526
NOL6,2.0845099716295805
NOL7,3.2010189993168927
NOL8,1.4317228835816778
NOLC1,3.1023924023173204
NOMO2,1.032377378985447
NONO,4.388933459947596
NOP10,5.948036836570379
NOP16,3.2774273159884553
NOP2,2.1542387550260544
NOP56,4.094836007866949
NOP58,3.4441704234234063
NOP9,2.6844943506430616
NOS1,2.4866081421740196
NOS3,0.5694827894356849
NOSIP,1.0552005480008158
NOTCH1,1.3626505936172273
NOTCH2,1.4317769263096873
NOTCH2NL,0.5434567271894921
NOTCH3,2.933942889239896
NOTCH4,1.5388594650362304
NOTUM,1.7101406267142045
NOV,1.5197510668989107
NOVA1,1.1138147666311955
NOVA2,0.5886155594439324
NOXA1,0.0
NPAS2,0.8985941796578936
NPB,0.0
NPC1,1.0020662590325933
NPC2,4.517538181192068
NPDC1,2.444555127321782
NPEPL1,0.0
NPEPPS,4.6570535796919925
NPFF,0.0
NPHP1,2.710156427848787
NPHP3,0.0
NPIPA1,3.3150429375527897
NPIPA5,2.682538718370364
NPIPB11,0.8247467160655944
NPIPB15,1.0212150349340576
NPIPB3,1.2909066396451507
NPIPB4,0.0
NPIPB5,3.328544038275642
NPL,0.3503302828892
NPLOC4,2.928898418959533
NPM1,4.15004349140741
NPM3,0.7422683520022672
NPNT,1.1812391606465442
NPR1,1.0819655068633398
NPR2,1.3616288497123694
NPR3,0.34682993721081534
NPRL2,1.0013414305041466
NPRL3,1.9493529015404945
NPTN,3.877452453621894
NPTX2,0.5948299297073436
NPY,0.0
NPY1R,1.003755004617605
NPY6R,3.8778423988999533
NQO1,1.6532594522077626
NQO2,3.3418423693237203
NR1D1,4.351506466958186
NR1D2,3.266755970611197
NR1H2,4.351435694499111
NR1H3,1.0681571669851522
NR2C2,2.231044223803357
NR2C2AP,2.1679736155570533
NR2F1,0.4144515093726794
NR2F2,3.5522183310586195
NR2F6,3.9624206127851873
NR3C1,3.3559531698586085
NR3C2,2.1051689979098933
NR4A1,3.753932099772305
NR4A2,0.44886235897730103
NR4A3,1.116178800257678
NRAP,7.371517864776177
NRARP,1.567600111245892
NRAS,2.111662199323181
NRBF2,2.8382494642934972
NRBP2,2.7577497163747724
NRD1,4.4505889072272655
NREP,5.4314117633761345
NRF1,1.9581073587618962
NRG4,1.5077623095407182
NRGN,1.358316521871195
NRIP1,2.617583499798887
NRIP2,0.9159025209597977
NRIR,0.0
NRL,0.7394439505175345
NRM,1.3170185395907141
NRN1,2.6559025967833256
NRN1L,0.8242694381643025
NRP1,2.9454564133136296
NRP2,0.559964451291161
NRROS,0.8455636648492932
NRSN2,0.9703791444364778
NRSN2_AS1,0.6002438520216361
NSA2,3.3437161684700176
NSD1,1.517264963912108
NSF,1.7247146789712136
NSFL1C,4.002433926855523
NSMCE1,2.985618295189916
NSMCE2,2.1208064434515155
NSMCE4A,0.8041576484560926
NSMF,1.8308961125482797
NSRP1,3.340697773232047
NSUN2,2.973937589322517
NSUN5,2.650759932980017
NSUN5P1,3.0608164461136464
NSUN5P2,0.8843880079728992
NT5C,3.433829464448212
NT5C1A,0.5319648875415766
NT5C1B_RDH14,3.1255750330775864
NT5C2,0.45901775132563727
NT5C3A,3.5348428152309928
NT5C3B,1.9709812043954198
NT5DC2,1.0828190999898106
NT5DC3,1.7103799014637395
NT5E,0.6504585241049019
NT5M,2.09451354408119
NTF3,1.0023206003760463
NTF4,3.149318595759005
NTHL1,0.8997867595742268
NTM,0.338584069549409
NTMT1,3.964146191402925
NTN4,2.4581632191858755
NTPCR,4.177240932418677
NTRK2,0.9273393301843174
NUB1,3.0817467787552433
NUBP1,0.09735566885020572
NUBP2,4.083863135259592
NUBPL,1.9851692656388933
NUCB1,4.458166722638293
NUDCD2,3.2983479109313363
NUDT1,2.031551478576432
NUDT12,2.249930521434929
NUDT14,3.460167506620092
NUDT15,2.8913044744180327
NUDT16,2.6144528554152835
NUDT16L1,3.3051584016492974
NUDT17,1.4932099224178965
NUDT18,0.36563928652717925
NUDT2,3.4392178775473536
NUDT22,3.44769946101549
NUDT3,1.6027455901443886
NUDT4,1.516727619333735
NUDT5,1.0696691629248343
NUDT7,1.5468144605114293
NUDT8,3.8691316142866876
NUDT9,2.9417099806728455
NUMA1,3.2155410773921744
NUMB,2.55741697038742
NUMBL,1.1087313422913405
NUP153,2.710872626227671
NUP37,1.5860366700999213
NUP43,2.2625163034402833
NUP50_AS1,2.000393294802315
NUP54,2.4741363996012367
NUP62,3.5590916188189006
NUP85,0.5999390787864072
NUP88,0.0
NUP93,1.037063978703946
NUP98,2.3412205379290825
NUPL1,2.1131485397890106
NUPL2,2.523156911451281
NUPR1,4.542198743203757
NUSAP1,1.625397049515875
NUTF2,4.940920840478411
NUTM2A_AS1,0.5053506375222324
NUTM2B_AS1,0.8950114795831883
NXF1,3.714204422949808
NXN,3.9824592429487726
NXPE3,3.0812473067581507
NXT1,2.0587518874061663
OAF,2.846516198962925
OAS1,0.673484085286826
OAS2,0.8916890791737685
OAS3,0.8027107401139097
OASL,0.0
OAT,4.228917007611073
OAZ2,5.2392714807510785
OBSCN,5.060792087508023
OBSL1,3.7469810209429006
OCEL1,2.3095449316714323
OCIAD1,4.964469098535977
OCRL,2.0051485466221473
ODC1,3.991638367663266
ODF2,1.3573472168054659
ODF2L,0.6768011007442805
ODF3B,0.0
ODF3L2,2.08984740073294
OGDH,5.433019122138267
OGFOD2,1.6573184304155042
OGFOD3,1.7994364071641211
OGFR,2.489864801709265
OGFRL1,1.3223742320362641
OGG1,1.1063483297657404
OGN,1.108612732138103
OGT,3.5936569135275134
OIP5,1.862280484145052
OIP5_AS1,2.87632611069879
OLA1,0.9317965044393605
OLFM1,2.8548675687572462
OLFM2,0.570826984397008
OLFML1,1.9702708918304634
OLFML2A,1.4028681498906137
OLFML2B,1.6816590069279003
OLFML3,2.6905156016495893
OLIG1,0.8791392408739425
OLMALINC,1.1319295399441383
OMA1,3.2751666856954857
OMD,0.7105295182912985
OPA1,2.246378986917869
OPLAH,1.8089265367944654
OPN3,0.9752948965261798
OPTN,5.789255706030154
OR2A20P,0.41694358585271185
OR2A9P,0.6679752002281375
OR7E47P,3.3054530486916023
ORAI1,5.312604002253977
ORAI3,1.8371522102354394
ORAOV1,1.8031992736565572
ORC3,1.841926354326596
ORMDL1,2.7820523266586377
ORMDL2,0.9280069412617692
ORMDL3,3.5091183347948274
OS9,3.786347448655061
OSBPL10,0.5791299955870541
OSBPL11,3.2571602254354604
OSBPL1A,4.240543956517399
OSBPL2,2.051176362999831
OSBPL3,0.8905372812276195
OSBPL5,1.0508607798824523
OSBPL6,2.303042376494463
OSBPL7,2.420780003018405
OSBPL8,1.2535767183023403
OSBPL9,2.7851561813733214
OSCAR,0.13529209720871663
OSER1_AS1,2.8821644665742534
OSGEP,1.3972696297155347
OSGIN1,2.064945870218987
OSGIN2,2.296419592936589
OSMR,0.8815020858715354
OSR1,0.949854823389379
OSR2,1.3907031178428775
OST4,6.628602942611973
OSTC,2.9990444936714704
OSTF1,1.3567059657016394
OSTM1,1.845503244833731
OTOF,0.0
OTUB1,3.3087051246950976
OTUD1,3.920504706331279
OTUD4,3.35128881268966
OTUD5,3.2619842990878367
OTUD6B,1.998946322164148
OTUD6B_AS1,2.8871000927825765
OVCA2,1.6344481532996185
OXCT1,3.0444610924137114
OXER1,0.5098512119880094
OXLD1,2.724339966034521
OXR1,3.177818244000946
OXSM,2.880785721400491
P2RX1,0.09611400954294569
P2RX4,0.3507396541976513
P2RX5,1.8689181354002766
P2RX5_TAX1BP3,3.305509253206033
P2RX6,2.6086853537708037
P2RY13,0.34777075485854025
P2RY14,1.2446572721212386
P2RY2,2.4666515883200155
P2RY6,0.8933218975612478
P3H1,0.8870249406919031
P3H2,0.3420670939018454
P3H3,0.6279844097845305
P3H4,1.1319224156617562
P4HA1,3.2238956734588715
P4HA2,1.270067806458178
P4HA2_AS1,0.5925835843350173
P4HA3,0.0
P4HB,6.150655222868418
P4HTM,1.8428226227717488
PAAF1,1.8177700339100826
PABPC1,4.819029406513569
PABPC3,2.0296756095772466
