,control
LOC101929415,0.0
LOC101929532,0.6205591983863413
LOC101929541,1.7231028556157024
LOC101929705,0.5953718927941033
LOC101929718,2.7698762356629225
LOC101929733,1.762056632339356
LOC101929767,1.7502188758510127
LOC101930071,0.0
LOC102467213,0.0
LOC102606465,1.3811404804677274
LOC102723330,0.0
LOC102723439,0.0
LOC102724009,1.0153284267516347
LOC102724552,0.767324275171029
LOC102724555,0.27111845811081314
LOC102724814,1.2266305988400612
LOC103021295,0.5636277232175099
LOC104968399,1.4729566361403532
LOC105373383,1.291792722551759
LOC105377348,1.9298095519449558
LOC146880,2.465954358025834
LOC148413,2.1972061542703067
LOC150776,2.7210670251378897
LOC151121,1.1565894808354642
LOC155060,1.5974858844496855
LOC171391,2.339861116936945
LOC220729,1.4998045664301909
LOC284454,3.548894268683174
LOC284581,0.1837621643586195
LOC284825,1.4161014551267854
LOC286437,0.5409685835551282
LOC339803,0.7460108654151296
LOC389332,0.2163170303522952
LOC391322,0.0
LOC400043,1.5833852540803854
LOC400927_CSNK1E,3.0814153055943954
LOC401052,0.6030544348552276
LOC401320,1.5825569664161039
LOC403323,0.0
LOC407835,3.456613251424448
LOC440311,3.3554002925881923
LOC440434,1.4729982132350037
LOC440982,0.6761834442213537
LOC441454,0.7870337040051256
LOC606724,2.9031507110798533
LOC642423,2.461787058463421
LOC642846,0.8273792404005336
LOC643072,2.068730649456797
LOC643387,2.2693081900992285
LOC644172,0.31524739948158476
LOC644936,1.6617231531990342
LOC645166,2.4037661705395514
LOC646736,0.3842719978860313
LOC646903,4.052299287820652
LOC648987,1.5129696642498498
LOC653513,8.284749418151424
LOC653653,3.525723249832571
LOC654342,1.8386238719519123
LOC728392,2.4866955831245794
LOC728554,1.6625910784567834
LOC728613,0.7272975113647352
LOC728743,1.5118085581052025
LOC728989,0.0
LOC729970,1.4407800208338692
LOC730102,1.9143364295368681
LOC730183,1.0078284257459145
LOC90784,2.2178917224322383
LOC93622,3.1204659114260025
LONP1,3.965924900180186
LONP2,2.1773189096154146
LONRF1,2.824459733073005
LOX,1.2581190754455687
LOXL1,2.1449071601705594
LOXL2,1.9275441732205576
LOXL3,0.6535792021427773
LOXL4,1.7333447949308491
LPAR1,1.8571601168985996
LPAR2,1.034266434193907
LPAR5,0.4142124024921883
LPAR6,3.016234214809298
LPCAT1,2.1185487724053202
LPCAT2,1.2340512128877021
LPCAT3,3.9887232187109753
LPCAT4,2.2226048940593275
LPIN1,3.537807567747298
LPIN2,1.1211354547258194
LPL,4.360942151907736
LPP,1.2101700120820005
LPPR2,2.6765968973525323
LPPR4,0.5794196117666887
LPXN,1.9731748195101737
LRCH1,1.42033902825924
LRCH4,3.3030718638041203
LRFN3,1.9704436056967427
LRFN4,2.578262721537987
LRIF1,2.210637916702135
LRIG1,3.583511863137517
LRMP,0.5046783532602626
LRP1,3.1309768179436497
LRP10,3.8864381609695124
LRP11,2.0749766671772845
LRP12,1.6018909225819686
LRP3,3.9142792090357292
LRP5,1.6951613516773556
LRRC14,1.8324076177923214
LRRC14B,3.8293467609920806
LRRC17,2.124069353188282
LRRC2,5.078056977456655
LRRC20,5.1227934214683
LRRC25,2.0559372920982906
LRRC28,2.7958972082885247
LRRC30,2.144895742883811
LRRC32,2.5223066417495144
LRRC38,4.128871336707952
LRRC39,4.7605173339526035
LRRC3B,1.9270465110110917
LRRC41,3.907060246570046
LRRC42,2.417556048561597
LRRC45,0.5209994625075205
LRRC52,0.5355881781005266
LRRC59,3.0235617815430254
LRRC61,0.7222264297640687
LRRC66,1.5387755307555724
LRRC75A_AS1,2.9312352415817218
LRRC75B,1.812824309436611
LRRC8A,2.5023848354378355
LRRC8B,1.2507894097351693
LRRC8C,1.3581239022402283
LRRC8D,1.6880541032560368
LRRFIP2,0.45842295343409717
LRRN1,2.315048239380687
LRRN3,1.0074581771836846
LRRN4CL,2.4859672213412582
LRSAM1,1.7792294581342438
LRTM1,0.2175818843998432
LRTOMT,2.197323807397031
LRWD1,2.371852668552566
LSM1,3.7743482027623028
LSM12,3.157069102648732
LSM14A,4.293103081121062
LSM14B,3.8530106666578616
LSM2,3.9552362582205376
LSM3,5.801064163718621
LSM4,0.4272135346845045
LSM5,2.3251912403973454
LSM6,2.0303484392302282
LSM7,4.457128748649073
LSMEM1,4.57040548924663
LSMEM2,2.0151260718413235
LSP1,4.975521053809854
LSR,0.9588931454923988
LSS,2.6487921407962776
LST1,2.086751162495902
LTA4H,2.662793853379137
LTB,0.7486956519021603
LTB4R,1.264212125946903
LTBP1,1.9252133152863777
LTBP2,2.8901147276203223
LTBP3,2.1754747805447936
LTBP4,3.3719184461252025
LTBR,3.085068187676636
LTC4S,1.255846938415229
LTK,0.61378433815461
LTV1,2.861782309739246
LUC7L,3.2898564447198013
LUC7L2,4.24853468433995
LUC7L3,4.879658966142641
LUCAT1,0.0
LUM,5.504759952098518
LURAP1L,1.215168516078772
LXN,1.448313184219828
LY6E,4.928119286456022
LY6G5B,3.130718237799607
LY6G5C,1.4686474353615808
LY75_CD302,1.3529471815162484
LY86,1.2842446391738784
LY9,0.0418583447785029
LYAR,2.75718351334128
LYG1,0.0
LYL1,1.5342867568668712
LYN,1.2501605948591084
LYPLA1,3.049780430859977
LYPLA2,3.189914042723248
LYPLAL1,3.220147594131604
LYRM1,3.5959331349113546
LYRM2,2.4608133209393084
LYRM4,2.794507987935461
LYRM5,5.191639236572354
LYRM7,2.190782348487293
LYRM9,3.4484621307303813
LYSMD2,3.008588357386546
LYSMD3,1.9081280894215022
LYSMD4,2.035376167165681
LYVE1,2.7770133364454397
LYZ,3.641868980914236
LZIC,1.6594551496076828
LZTR1,2.6069152313711363
LZTS1,0.9107464748744125
LZTS2,4.073368592203624
LZTS3,2.0341945819549894
M6PR,3.839196933704222
MAB21L1,1.0299517794058655
MACF1,2.8277261608351663
MACROD1,2.7494782749982187
MAD2L1BP,3.4966972829144707
MAD2L2,2.6245400716670453
MADCAM1,0.0
MADD,2.08384886522797
MAEA,3.4684051520656225
MAF,4.346008581803169
MAF1,6.174813557276454
MAFA,4.255215640526826
MAFA_AS1,1.8836235531029362
MAFB,3.831014405585252
MAFF,1.905853021035609
MAFG,1.1196602896700008
MAFK,4.408820398692086
MAGED1,4.645743961336704
MAGED2,4.737013220350118
MAGED4,0.7352708751934018
MAGEF1,4.602637823345829
MAGEH1,3.2980073431835844
MAGI2_AS3,2.324552565424255
MAGOH,1.739494728723488
MAK16,2.6913831876933747
MAL,1.875165902483388
MALAT1,5.922003247496339
MALSU1,4.774073203522202
MALT1,1.839878181729666
MAMDC2,1.8524535540753746
MAMDC4,0.5932858778514628
MAMSTR,4.577948890054577
MAN1A1,2.4113193955580714
MAN1B1,2.5880396111785715
MAN1B1_AS1,2.00492559905824
MAN1C1,1.221127860332364
MAN2A2,3.5394340448608195
MAN2B1,1.6522753813512103
MAN2B2,1.9727025782417493
MAN2C1,2.1965925667159216
MANBA,1.9066154955270145
MANBAL,3.391222345237426
MANF,3.261283023502563
MANSC1,1.5854889883329357
MAOA,1.237939333010805
MAOB,4.505182044359793
MAP1A,2.1278046102217174
MAP1B,1.7247572149053245
MAP1LC3A,4.134954670846519
MAP1LC3B2,4.556802211671653
MAP1LC3C,1.0473038532351673
MAP1S,3.1850192284506704
MAP2K1,4.746265195406029
MAP2K2,5.686366084152106
MAP2K3,5.515862577719339
MAP2K4,3.1116323101232792
MAP2K5,2.6670878057310965
MAP2K6,1.5439130416061386
MAP2K7,2.639760051361232
MAP3K10,2.510077807891603
MAP3K11,2.969846728813018
MAP3K12,1.0987745954724144
MAP3K13,1.8378956220800036
MAP3K14,2.4003665993746908
MAP3K3,2.466816595902461
MAP3K6,1.1472116015260516
MAP3K7,2.2518278396925364
MAP3K7CL,4.177876184589712
MAP3K8,1.4160187391495893
MAP4,6.47676078267885
MAP4K3,2.3953515838974546
MAP4K4,2.1004862406273843
MAP4K5,1.5890409999863027
MAP6D1,3.373982504824052
MAP7D1,5.864457370592497
MAP7D3,1.6824735187261977
MAPK1,4.030474072526907
MAPK11,1.891409076279367
MAPK12,5.469600338652118
MAPK14,2.5167610191856657
MAPK3,2.502098875996768
MAPK6,3.060596852419244
MAPK7,1.8642863991884036
MAPK8,1.8770201690472783
MAPK8IP1,1.0576790056966736
MAPK8IP3,2.3634419250481153
MAPK9,3.0107490513841664
MAPKAP1,2.828016314913439
MAPKAPK2,5.381286937700655
MAPKAPK3,4.239588219133579
MAPRE1,4.086868752912339
MAPRE2,4.067343316162815
MAPRE3,4.849703736842575
MAPT,2.635225499604781
MARC1,1.8421175824108387
MARC2,2.0685979002772
MARCH1,0.8055054386315641
MARCH2,4.8204244805584695
MARCH3,1.3203032827334111
MARCH5,2.790015258440078
MARCH6,2.129899204658108
MARCH7,3.7014696566298615
MARCH8,1.9568763016359747
MARCH9,2.3721224490127213
MARCKS,4.074149513985481
MARCKSL1,3.361355841233401
MARCO,0.8523113205876116
MARK2,1.7768283129207803
MARK3,4.1562645738624004
MARK4,2.7288780861718283
MARS,3.5204534280039095
MARVELD1,2.6546706241550386
MASP1,1.9740090408534632
MAST2,4.931245076860405
MAST3,1.4984760635839647
MAT2A,5.788162012270496
MAT2B,3.6771416304999236
MATN2,1.5038036085533368
MATR3,4.763234679439727
MAVS,3.201617865983789
MAX,4.017819490825189
MAZ,3.9521273058814326
MB,12.724702649216347
MBD1,3.36540853289313
MBD3,4.525347910232957
MBD4,2.996746663973594
MBD6,3.1928885121913586
MBIP,1.7327806196818794
MBLAC1,1.0903914231408847
MBNL1,3.8790813127198875
MBNL1_AS1,2.8175716879159545
MBNL2,2.7792443791782113
MBOAT2,0.5015420728419411
MBOAT7,2.4374248440464066
MBP,3.23415240736711
MBTPS1,2.726042095508598
MC1R,0.6889618212358289
MCAM,4.1685565976298635
MCAT,2.392190460028719
MCC,1.1795913039223795
MCCC1,1.8447700794058755
MCCC2,3.379120478531246
MCEE,4.303133837494589
MCF2L,1.2722776544390553
MCFD2,3.660891091345273
MCL1,3.47534239140981
MCM2,1.5567168221938419
MCM3,2.1148803731152124
MCM3AP_AS1,1.6340560491223082
MCM4,1.6789142832081683
MCM5,1.0995853975830845
MCMBP,1.9425869432326235
MCOLN1,1.9477458160468404
MCOLN2,0.18989032846435033
MCRS1,3.27160958707062
MCTS2P,2.0578221189806896
MCU,5.002191816752969
MDFI,0.670249362365746
MDFIC,2.598065009669526
MDH1,6.46742806322334
MDH2,6.113951482268561
MDK,2.5934340911194984
MDM2,2.3203648094861555
MDP1,2.407281498466168
ME2,2.936896069992489
ME3,1.7257681999670482
MEA1,3.904425907225069
MEAF6,2.4095237258616367
MECR,2.4953364906583255
MED10,3.977936269120352
MED11,3.161957800487757
MED13L,2.3838823117862042
MED14OS,1.2626442242916462
MED15,3.3413134711524246
MED16,3.1456792483747975
MED19,2.282985642449058
MED20,2.6681885793837306
MED21,2.6335018902185134
MED22,1.2234701241047672
MED24,4.105778550194815
MED25,3.289088142158034
MED27,2.237614805214643
MED30,1.5198387662815847
MED31,2.1853613550678945
MED4,3.586077633578824
MED6,0.4425709339384523
MED7,2.602481585278168
MED8,2.7200347846274724
MEDAG,2.302310861273051
MEF2A,3.0473829085324557
MEF2BNB,2.7014718745750335
MEF2BNB_MEF2B,1.2801433072194224
MEF2C,5.547719445527619
MEF2C_AS1,1.1255420028152714
MEF2D,3.5070547760134803
MEG3,4.278848023749847
MEG9,0.9817153167947925
MEGF10,1.2289485656754018
MEIS3,0.486810120532285
MEIS3P1,1.5209501971580122
MEMO1,3.298604066865206
MEN1,1.590254686550233
MEOX1,2.8662116776453757
MEOX2,2.855135185503624
MEOX2_AS1,1.479063927550776
MEPCE,3.466531850737699
MERTK,0.9149027709519267
MESDC1,2.346407780942551
MESDC2,1.4290969023009683
MESP1,2.8296880338895463
MEST,2.158503457519042
MET,1.8973802343465267
METAP1,3.6798242784465898
METRN,2.92309249865717
METRNL,3.343638635039829
METTL1,1.892663800641428
METTL13,2.5383340363971225
METTL17,3.583677449089341
METTL21A,1.6056138028296434
METTL21B,1.082402848176648
METTL21C,1.1351467279905014
METTL21EP,0.9306586257583991
METTL22,3.4790455552710293
METTL23,3.1952398646701083
METTL2B,2.132838379408844
METTL3,2.783383522431278
METTL5,3.2320855593411006
METTL6,1.458137859338224
METTL7A,5.294908450566867
METTL7B,2.624683705253434
METTL9,4.438189836281265
MEX3C,2.248351755265424
MEX3D,1.2744519204290885
MFAP3,1.8173412393436024
MFAP3L,0.9858581451784728
MFAP4,5.06892781618817
MFAP5,3.4361914286543125
MFGE8,3.222559455142376
MFI2,0.44261233445771336
MFI2_AS1,0.6793868632054187
MFN2,3.3455341941609213
MFNG,1.8238349413739967
MFRP,1.5915611819399436
MFSD1,2.4431236390717928
MFSD10,2.576034949582093
MFSD12,1.2081076785438243
MFSD3,2.6797302763204662
MFSD5,3.1972608924800294
MFSD6,1.452587528058765
MFSD7,1.2483162294194348
MGAT1,4.16914541492739
MGAT2,2.451200031891868
MGAT4B,3.4267594807151656
MGC45922,0.46258740442980195
MGC72080,2.2722579439359913
MGEA5,3.4478833073535484
MGLL,4.464857085655218
MGME1,3.2071444546770365
MGMT,3.267786862087736
MGP,0.986967880962204
MGRN1,2.230892218341786
MGST1,2.5892057128367734
MGST2,3.773811019703196
MGST3,5.871695380324504
MHRT,10.18375651811306
MIA3,1.6618850171046335
MIA_RAB4B,1.6041183054068426
MIB2,3.6224785011530134
MICA,2.1771086996547258
MICAL1,1.3475381039496737
MICAL2,1.7335487116935788
MICAL3,2.7171756353099084
MICALL1,1.9079385732857732
MICALL2,1.2040248707305434
MICB,0.8509785989624007
MICU1,4.280116575337012
MICU2,3.8022019041116155
MID1IP1,4.36670184665332
MIDN,4.954246803829676
MIEF2,2.721090655585215
MIEN1,4.326831839556896
MIER1,1.7940643778255703
MIER2,2.4634657814975403
MIER3,1.6057451124747915
MIF4GD,2.235684482859333
MIF_AS1,4.63261087304903
MIIP,3.0273743677675298
MILR1,0.7015463955508403
MINA,2.963233839753469
MINK1,1.3993822178159727
MINOS1_NBL1,0.0
MIOS,2.9217560267670692
MIR100HG,2.6060837603501676
MIR103A2,0.1921411286921042
MIR1181,3.949212741839567
MIR1182,0.45777707942963153
MIR1224,0.0
MIR1244_1,1.550894263597305
MIR1244_2,2.352940686269222
MIR1244_3,3.491099235514721
MIR1244_4,6.300375588348862
MIR1247,0.22873004858946133
MIR126,1.4548807460322237
MIR1287,1.4900802497503565
MIR1307,2.3915612524434
MIR133A1HG,5.721770494223338
MIR133A2,4.444078897680673
MIR133B,2.422893366993252
MIR142,1.0166146973314873
MIR143HG,0.7281268812884564
MIR145,0.2586491684156786
MIR1469,0.0
MIR155HG,0.350396537797659
MIR1914,1.874197341034831
MIR1_1HG,7.637605283547505
MIR21,0.14480733740514887
MIR210HG,1.1739275714212916
MIR22,0.3259896183094803
MIR223,0.08027425797659128
MIR22HG,4.802183133554151
MIR23A,1.111952072418779
MIR23B,0.8097272343571893
MIR24_2,0.6512404780818359
MIR25,1.4206920472359208
MIR27A,0.15483592749134442
MIR27B,1.0492954938351509
MIR2861,0.1256048183101048
MIR29B2,2.0979373885111943
MIR29C,3.165476090793321
MIR3064,5.8379858915633
MIR3074,1.74488958027578
MIR3124,0.0
MIR3132,0.0
MIR3190,0.0
MIR3191,0.0
MIR320E,0.0
MIR324,2.2413475090724226
MIR3605,0.9383723698104826
MIR3613,0.2820020370784482
MIR3648_2,0.0
MIR3652,0.50773071629456
MIR3654,9.297376289006655
MIR3655,0.0
MIR3656,3.4491799508989844
MIR3671,2.520454685226771
MIR3682,1.1498843112478385
MIR3685,0.0
MIR3687_1,0.0
MIR3687_2,0.0
MIR378I,0.0
MIR3911,0.837407226520245
MIR3936,0.46104024453253295
MIR3940,1.588143979941011
MIR3960,0.0
MIR4269,0.9656454099243605
MIR4292,0.27433204218206453
MIR4321,0.0
MIR4426,7.117814843296812
MIR4435_2HG,3.6141722370080873
MIR4444_2,0.0
MIR4458HG,2.5831255022433046
MIR4461,3.2177865896577997
MIR4477A,0.3492293815512015
MIR4477B,0.3492293815512015
MIR4506,0.7018400062186028
MIR450A1,0.0
MIR4517,0.2570214836507716
MIR4537,0.0
MIR4539,0.0
MIR4649,0.04104948828919609
MIR4658,1.780203835495239
MIR4688,0.5086578428175687
MIR4690,0.4841494767480852
MIR4691,1.0594397323396938
MIR4707,0.9305746113059985
MIR4721,3.097106439368857
MIR4722,1.3558000020844199
MIR4728,0.3736548923961099
MIR4737,1.6057143008153525
MIR4750,4.16565842027443
MIR497HG,2.000703142455382
MIR5006,0.7627910184175499
MIR503HG,2.093640624111381
MIR5047,4.337224332332962
MIR5193,1.1957828611595578
MIR555,0.43675031326478436
MIR570,0.08122235257821062
MIR6084,0.8186060017231803
MIR6087,7.753221543666211
MIR6126,2.4437111370018485
MIR614,0.0
MIR630,0.3810064370886152
MIR631,1.167435648752703
MIR635,0.42820672377096036
MIR636,1.4466262535650998
MIR637,3.7515181372079693
MIR639,0.08346937070719303
MIR647,2.3397531075194298
MIR649,0.0
MIR6503,0.0
MIR6505,0.5774824862293495
MIR6506,0.0
MIR6514,0.31174373832861624
MIR6515,0.540461798329598
MIR6516,0.18097020485183993
MIR663A,0.0
MIR663AHG,0.2634539286388679
MIR663B,0.0
MIR664B,0.0
MIR6717,0.1022724654058662
MIR6723,13.01136530421399
MIR6727,0.11582697307964632
MIR6730,0.05763326189520945
MIR6734,0.4077867181517168
MIR6746,1.274007545612339
MIR6748,0.40104824733518724
MIR675,0.3674124446803157
MIR6751,0.0
MIR6757,0.0
MIR6758,0.648450716878374
MIR6759,0.30916337899110796
MIR6777,0.431009918076742
MIR6784,0.029174391378507702
MIR6785,1.2126297222339313
MIR6797,1.7721584607578924
MIR6807,1.3854271715939734
MIR6808,0.8008771271551743
MIR6812,0.0
MIR6819,0.2631750617434164
MIR6820,1.145955208383381
MIR6821,0.6325725455138114
MIR6838,1.0803363465427784
MIR6840,0.47162553606016966
MIR6845,0.5786431416078676
MIR6847,0.04575607989121076
MIR6850,0.6030183415965378
MIR6859_1,1.1706846208149662
MIR6859_2,1.1903778152642714
MIR6859_3,1.2060767862363697
MIR6859_4,1.6092159780352544
MIR6865,0.09421174316691167
MIR6878,0.3492588267801683
MIR6883,0.0217028659380346
MIR6884,0.009741297392393312
MIR6891,0.7454636701062373
MIR7109,0.03664399184628634
MIR7111,1.251862673376837
MIR7113,1.398671602406242
MIR761,0.0
MIR7641_2,0.0419718567992593
MIR7847,4.458995924528777
MIR7975,0.3064384092795241
MIR7_1,0.4579251834088933
MIR8058,0.5770609014420278
MIR8085,0.7813748223972452
MIR939,0.22285524609893625
MIR943,0.254169516237283
MIR9500,0.7273863952368006
MIRLET7BHG,0.3937961827708182
MIRLET7D,1.4265567534672172
MIRLET7DHG,1.0245232309494667
MIS12,2.7605809897004945
MIS18A,1.2270448167382575
MITD1,1.6235330654324627
MITF,2.8665851896973917
MKI67,0.26757175263729993
MKKS,3.2409324947538183
MKL1,1.8766776354259935
MKL2,1.5450174580999676
MKLN1,1.2847622601904798
MKNK1,2.9304796160993805
MKNK2,6.198867037399923
MKRN2,3.3867057058922962
MKRN2OS,0.4225419627295134
MKRN9P,0.7307051609987617
MLEC,3.5488371943962544
MLF1,3.3948274509791077
MLF2,4.925619379715937
MLH1,2.930805071687519
MLIP,4.911949278830387
MLK7_AS1,0.1592326162117588
MLKL,1.5176793393493235
MLLT1,3.393976803999212
MLLT10,1.9576847146223546
MLLT11,4.091956365660195
MLLT4,1.7952653246080024
MLST8,3.360793228410835
MLX,3.4359329679289656
MLXIPL,2.8221101146664433
MLYCD,4.508131969445145
MMAB,0.9855084452550708
MMADHC,5.579480979995518
MMD,1.7763145851162196
MME,2.424347313638121
MMGT1,3.4812696171293513
MMP11,0.5006052621499874
MMP14,2.45925586144507
MMP15,1.6460188414108055
MMP17,0.5274577387199182
MMP19,1.0066628261031902
MMP2,4.577950520995098
MMP24_AS1,2.7995167341285048
MMP25,0.35772877671181524
MMP25_AS1,1.1040803070377823
MMP28,0.7072500077472178
MMP3,1.0198705451416075
MMP9,0.29389896354950135
MMRN1,0.46617499170601334
MMRN2,3.307141269129031
MMS19,1.9878439981762763
MN1,3.6285274879917204
MNAT1,3.5286973304038884
MNDA,1.2027386678877188
MNT,2.021712103413365
MOB1A,2.5725855793026233
MOB1B,1.6536310186628742
MOB2,3.341695329382481
MOB3A,3.1761342843497498
MOB3C,2.7321039694341276
MOCS1,1.6908488336859506
MOCS2,1.2750899106617495
MOGS,3.2775337230572545
MOK,1.2522636545278807
MORC2_AS1,1.764137626153587
MORC3,2.730416497481743
MORC4,1.9999769166946788
Morf4L1,5.131987841315031
MORN2,2.034424566958088
MOSPD1,2.463924250896145
MOSPD3,2.165986523135754
MOV10,1.0715965644956376
MOXD1,0.415892763877193
MPC1,5.6107474189795905
MPC2,4.018165275466056
MPDU1,2.961526651516179
MPDZ,1.8906085611813195
MPEG1,2.6122673265067906
MPG,4.846251442433922
MPHOSPH10,3.089817942172535
MPHOSPH6,2.9198935973565106
MPHOSPH8,2.362971693823526
MPI,3.380482052739939
MPLKIP,3.09756714432869
MPP1,3.0938829548977993
MPP5,1.981470927776296
MPP7,1.6624839835701677
MPPED2,1.1231105956145278
MPST,4.245075905892404
MPV17,3.489754083887452
MPV17L,1.4872815585565942
MPV17L2,2.6407280388452046
MPZ,0.913620531440898
MPZL1,2.7765571548098227
MPZL2,0.9755326094034407
MR1,0.7900204732139584
MRAP2,0.7286911378019713
MRAS,3.9728496878668045
MRC1,1.1619218553072128
MRC2,2.3978519633855844
MREG,0.45039571753213037
MRFAP1,7.04267736231595
MRFAP1L1,4.990930270856869
MRGBP,2.987548077053648
MRGPRF,1.8296981805245813
MRI1,1.6672413468474299
MRLN,5.403911268948239
MRM1,1.4533595391538972
MROH7_TTC4,2.2184888800844207
MRPL1,3.6062208320781326
MRPL10,0.33732289643283586
MRPL11,0.6490470057095349
MRPL12,5.295885208430122
MRPL13,2.581275313852573
MRPL14,6.372429757507414
MRPL17,3.4355731252281902
MRPL18,5.315402657162485
MRPL2,3.940938362451511
MRPL21,0.0
MRPL22,2.3216389498278653
MRPL23,5.148722970908286
MRPL23_AS1,2.39936553686269
MRPL24,4.9003472959485075
MRPL27,5.391047670384775
MRPL28,3.9992372439025523
MRPL3,4.766758078487438
MRPL30,3.0492960166721406
MRPL32,4.82729209071411
MRPL33,7.434942242318921
MRPL34,6.035093907861839
MRPL35,3.810361557907848
MRPL37,4.9018904081387875
MRPL38,4.657283688698475
MRPL39,0.0
MRPL4,3.9374337573715406
MRPL41,7.664896986853821
MRPL42,2.153781020789172
MRPL43,3.246185660949879
MRPL44,4.2484356322640515
MRPL45,3.8321610918828806
MRPL45P2,0.10058345900849705
MRPL46,4.608318702101897
MRPL47,3.3840683240264653
MRPL48,3.0007325227446384
MRPL49,3.2714110339190037
MRPL50,4.203016539064306
MRPL52,3.243555147425658
MRPL53,5.978732626967674
MRPL54,4.590045947169347
MRPL55,4.298469022730269
MRPL9,4.242675058023244
MRPS11,3.613112338208141
MRPS12,4.175738075419216
MRPS14,2.2783297630000336
MRPS15,3.9956391819674972
MRPS17,4.422577954657878
MRPS18A,3.6552196900155445
MRPS2,4.227107524633258
MRPS21,4.722378367154899
MRPS22,0.0
MRPS23,3.0411355472234627
MRPS26,3.7910339716429187
MRPS27,0.22114828191003819
MRPS28,5.079305227789083
MRPS30,3.438630993507778
MRPS31,3.2249910526186207
MRPS33,5.96270434256876
MRPS35,4.309778858343933
MRPS5,3.6857882483143105
MRPS9,3.5411076456307837
MRRF,3.207959520099001
MRS2,2.8630975581067584
MRTO4,2.9337935576279492
MRVI1,1.3782247203679632
MS4A1,0.10310279582971846
MS4A14,0.6454526580821432
MS4A2,0.47421277492243663
MS4A4A,2.1567341120957826
MS4A6A,2.3079582904563245
MS4A7,1.6580812057929355
MSANTD2,2.0370845146259686
MSANTD3,3.284783725014955
MSANTD3_TMEFF1,2.2911564772492503
MSANTD4,2.180305110167784
MSC,2.3666033812245844
MSC_AS1,0.9059354077123932
MSH6,1.614858699009658
MSI2,1.6090627563156061
MSL2,1.8513344849581614
MSL3P1,0.8891806904968746
MSMO1,1.8501141102277814
MSMP,1.1828759593348015
MSN,4.896707110798767
MSR1,1.6380311930344047
MSRA,2.8520549852312453
MSRB1,5.411886302593124
MSRB2,3.91594781412519
MSRB3,3.6073335098704686
MSS51,5.5004169218796966
MSTN,1.8198398253868497
MSTO1,2.0090407551559473
MSX1,1.8581616689307352
MT1A,1.787490973558038
MT1E,5.952043040966489
MT1F,1.1364676904054578
MT1G,0.5036001035146014
MT1H,0.0
MT1JP,0.0
MT1L,1.6954139469181049
MT1M,3.069112836976698
MT1X,9.017633866219025
MT2A,8.677346405679272
MT3,0.7622603588222848
MTA1,3.189876732113438
MTA2,2.1973794848101353
MTCH1,4.784861052873456
MTERF2,2.809978240535672
MTERF3,2.654516884921174
MTFP1,2.202213018327188
MTFR1,2.187529917089196
MTFR1L,5.3886696666344305
MTG1,2.3396832818247195
MTHFD2,3.479095755030967
MTHFR,2.7141472461770246
MTHFS,2.4505303289323055
MTIF2,2.2821147542562707
MTIF3,5.577415564244453
MTMR1,2.282445735909061
MTMR11,0.9818738370107648
MTMR14,2.8328728029633448
MTMR2,1.3899979039202988
MTMR3,2.451032239534878
MTMR6,2.128785654852572
MTMR9LP,2.0772816298227412
MTPN,3.8958785178824353
MTR,2.0311933177770056
MTRF1L,2.277164111281801
MTRNR2L1,5.279751115685406
MTRNR2L10,3.8738432131892524
MTRNR2L2,8.777119637935051
MTRNR2L3,2.2683960649299997
MTRNR2L6,2.3906855678244434
MTRNR2L8,8.544343670005297
MTRNR2L9,7.374059482602241
MTRR,2.928355730167742
MTSS1,2.6143468281521813
MTSS1L,4.338929590506946
MTURN,4.00742274386338
MTUS1,3.3824154853347417
MTX2,3.398405920697819
MTX3,1.5081913109436005
MUC1,0.7535300892414238
MUC20,1.687313361865112
MUM1,2.2664264590362753
MUM1L1,1.771390795029225
MURC,6.6934983317458245
MUS81,2.9138297865298437
MUSTN1,3.283140520674513
MUTYH,0.31918783599707523
MVB12A,1.801374319777289
MVB12B,2.905362260855952
MVD,3.325938833450852
MVK,1.720218479397315
MVP,4.183585284475716
MX1,2.357839670440413
MX2,1.9847355263330462
MXD3,2.8109125460317967
MXD4,4.013402496154956
MXI1,3.6048489355031914
MXRA5,1.9570806767451359
MXRA7,4.3992184763433
MXRA8,3.694130353572724
MYADM,3.5037919077914257
MYADML2,4.876974558240137
MYBBP1A,2.748962868745578
MYBL2,0.22683032588803437
MYBPC1,9.549398441727915
MYBPC2,7.258357564116662
MYBPH,6.332046379696065
MYC,3.6973672816193246
MYCL,0.8991709890948995
MYCT1,2.5323670849448003
MYD88,2.1058309203878394
MYDGF,3.040634896238673
MYEOV2,6.695323460982011
MYF5,2.5328832026362478
MYF6,8.027082900523203
MYH1,9.148082104325415
MYH10,1.3919441973889521
MYH11,2.6119756737505093
MYH13,0.37871580564079677
MYH14,4.464089896959499
MYH2,9.98617275713346
MYH3,5.045786303906021
MYH4,0.19202747228785544
MYH6,6.872376356937617
MYH7,10.450261187407744
MYH7B,4.533466978448921
MYH8,4.816896457530254
MYH9,5.064333935151605
MYHAS,4.208704139448522
MYL1,11.896454825695725
MYL10,0.0
MYL12A,10.22657888548651
MYL12B,7.682083966314823
MYL2,12.486637052627412
MYL3,8.639215826459074
MYL4,0.0
MYL6,6.974691331254575
MYL6B,3.5084008886255202
MYL9,6.152888264649662
MYLIP,3.874759398299411
MYLK,1.3403782531458988
MYLK2,6.405189773460521
MYLK3,1.7028069022425996
MYLK4,1.6945446018429962
MYLPF,11.816580973583898
